TimeStamp, Joint1Tx,Joint1Ty,Joint1Tz,Joint2Tx,Joint2Ty,Joint2Tz,Joint3Tx,Joint3Ty,Joint3Tz,Joint1Ix,Joint1Iy,Joint1Iz,Joint2Ix,Joint2Iy,Joint2Iz,Joint3Ix,Joint3Iy,Joint3Iz,Joint1Mx,Joint1My,Joint1Mz,Joint2Mx,Joint2My,Joint2Mz,Joint3Mx,Joint3My,Joint3Mz,Joint1Rx,Joint1Ry,Joint1Rz,Joint2Rx,Joint2Ry,Joint2Rz,Joint3Rx,Joint3Ry,Joint3Rz,Joint1Px,Joint1Py,Joint1Pz,Joint2Px,Joint2Py,Joint2Pz,Joint3Px,Joint3Py,Joint3Pz,ThumbClosure,IndexClosure,MiddleClosure,ThumbAbduction
105.7364,-28.86908,169.1929,-36.57071,13.4138,143.7433,-27.30875,42.731,126.0672,-32.3725,69.89381,-89.47015,-4.325439,22.22667,91.72327,-179.5895,-59.75891,83.99177,-173.2654,77.90829,-56.49506,24.32601,5.825579,97.40703,174.6921,-80.23431,-106.7643,24.66136,73.09645,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28964,-161.8602,94.32992,65.07871,13.73431,76.24267,4.765774,122.5416,155.0941,-62.19043,-134.7927,80.48937,0.9921569,0.8784314,1,0.4509804
105.7872,-30.89294,167.4111,-35.87854,10.88692,143.0891,-25.77914,39.83332,127.6931,-29.03824,68.15359,-89.27875,-4.373596,26.39103,92.00508,-179.5208,-53.52579,85.35332,-174.4429,77.90829,-56.49506,24.326,5.825578,97.40703,174.6921,-80.23434,-106.7642,24.66132,73.09647,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32993,65.07871,13.73432,76.24268,4.765777,122.5416,155.0941,-62.1904,-134.7927,80.48936,0.9607843,0.854902,1,0.4941176
105.84,-32.55646,165.7773,-35.32208,8.789147,142.3068,-24.59332,37.35892,128.531,-26.60455,66.14024,-89.06647,-4.43927,31.22418,92.34766,-179.4233,-46.28455,86.5085,-175.384,77.90831,-56.49503,24.32603,5.825588,97.40703,174.6921,-80.23425,-106.7643,24.66137,73.09645,-3.890564,67.21896,-2.895966,112.5702,164.662,-70.28964,-161.8603,94.32994,65.07871,13.73432,76.24268,4.765786,122.5417,155.0941,-62.1904,-134.7927,80.48938,0.9294118,0.8196079,1,0.5450981
105.893,-34.92654,163.2764,-34.47556,5.609479,141.0377,-22.94101,33.3955,129.3865,-23.38046,64.35769,-88.88489,-4.5047,35.51603,92.67013,-179.317,-39.85275,87.304,-175.9883,77.90831,-56.49506,24.32601,5.825583,97.40702,174.6921,-80.23431,-106.7643,24.66137,73.09647,-3.890564,67.21897,-2.895966,112.5702,164.662,-70.28961,-161.8603,94.32993,65.07871,13.73431,76.24268,4.765773,122.5416,155.0941,-62.19043,-134.7927,80.48936,0.8901961,0.7960784,1,0.6
105.947,-38.20074,159.3202,-33.18686,0.8318148,138.8162,-20.73276,27.07002,129.7248,-19.41269,62.29724,-88.68079,-4.58725,40.49029,93.07254,-179.1642,-32.39938,88.05543,-176.5161,73.49483,-63.55682,17.51667,16.66176,96.34268,174.4359,-80.61398,123.6652,153.354,70.94608,-17.82724,54.37019,7.754976,109.2549,164.8223,-63.82355,157.7397,132.3113,63.90698,1.197203,65.66087,14.99735,117.0574,155.3055,-60.96945,-172.5343,113.7146,0.8235294,0.7647059,0.9254902,0.6901961
105.9998,-41.255,154.7134,-31.79175,-3.823242,135.8161,-18.71204,20.70903,128.6717,-16.21622,61.51835,-88.60492,-4.620148,42.37407,93.23502,-179.0962,-29.57736,88.30571,-176.6809,71.77596,-65.37607,15.78496,20.75879,95.91628,174.2872,-74.45795,112.7493,163.9353,69.90102,-22.3519,50.2444,11.80513,108.0087,164.7547,-59.37521,148.2966,140.8542,63.21236,-3.243469,61.9574,18.8924,114.9546,155.1455,-58.07776,175.4665,124.0487,0.7490196,0.7490196,0.8901961,0.7960784
106.0522,-45.3024,146.6379,-29.29016,-10.9357,130.2686,-15.87778,10.36322,125.416,-12.29001,59.95069,-88.45398,-4.688843,46.17075,93.5838,-178.9379,-23.89114,88.76718,-176.9685,67.95186,-68.43341,12.90525,29.71447,94.90245,173.836,-60.36438,104.8381,171.097,67.26068,-30.89465,42.55373,20.69262,105.2236,164.3394,-48.0163,134.7947,152.3885,61.26944,-12.21667,54.59713,27.42845,110.1567,154.2737,-48.83109,156.0164,139.8734,0.6392157,0.7215686,0.8235294,0.9333333
106.1038,-47.32928,141.0481,-27.49359,-17.60602,126.9469,-14.43857,-0.8027954,123.5337,-10.33301,58.63447,-88.32886,-4.748901,49.3633,93.90409,-178.7781,-19.11121,89.11962,-177.1726,63.68234,-70.84818,10.66458,39.50844,93.58203,173.0715,-44.69809,101.4718,173.5917,63.92027,-38.42361,35.93118,30.44964,101.9396,163.3813,-34.33292,125.9378,159.0465,58.57117,-20.81473,47.77346,36.74315,104.2982,152.3008,-36.1904,142.2554,149.5839,0.5372549,0.7098039,0.7764706,0.9921569
106.1573,-47.50464,140.4221,-27.29874,-22.73074,127.7838,-14.73532,-10.40424,125.0915,-10.41864,56.51056,-88.1293,-4.849945,54.52283,94.49228,-178.4503,-11.38922,89.63778,-177.446,60.64257,-72.1712,9.451768,46.36687,92.43137,172.2788,-33.65396,100.0093,174.3902,61.35479,-42.79688,32.18061,37.29243,99.3527,162.291,-24.35406,121.5289,161.846,56.38609,-26.11444,43.72882,43.2,99.51678,150.0415,-26.54642,135.2347,153.6257,0.4117647,0.654902,0.6862745,1
106.2127,-47.50464,140.4221,-27.29874,-25.94199,128.7233,-15.12265,-16.46967,126.4691,-10.76572,53.55585,-87.85532,-4.998047,61.71237,95.53837,-177.7709,-0.6337891,90.28574,-177.7388,51.66125,-74.96899,6.921562,66.06004,86.34293,167.1032,-1.613373,97.00276,175.0072,53.14964,-52.47595,24.2616,56.84259,88.6464,155.442,5.352675,112.339,165.6609,49.05389,-38.61987,34.93447,60.67922,78.50771,135.6529,2.884696,120.1658,158.5804,0.3607843,0.6352941,0.6117647,1
106.2664,-47.31021,141.57,-27.61542,-30.14023,131.1438,-16.04974,-24.50369,129.5168,-11.77109,50.01663,-87.5304,-5.185791,70.33006,97.51244,-176.2451,12.25926,90.99469,-177.9902,45.57599,-76.2981,5.729626,78.59489,72.22616,153.5056,19.56194,95.11792,174.5199,47.21811,-57.229,20.65505,68.96239,73.81171,142.8744,25.33115,107.1882,165.9342,43.60508,-45.13681,30.9671,69.14269,50.70754,111.8647,22.76488,111.2486,158.1144,0.2666667,0.5686275,0.5058824,0.9803922
106.3203,-46.14133,148.853,-29.4877,-32.07556,138.9823,-18.29984,-28.97498,137.7807,-14.16339,45.04136,-87.07538,-5.466949,82.36136,106.4417,-167.9696,30.37708,91.94725,-178.1974,32.19982,-78.37369,3.843072,71.70731,-67.3598,14.8412,64.30696,86.29848,167.6916,33.49915,-64.87427,15.47799,73.61789,-30.35184,43.0941,67.76183,88.03876,154.8289,30.95069,-56.16815,25.77305,62.14174,-27.33456,42.01486,63.0071,77.9584,137.8956,0.2196078,0.5137255,0.3686275,0.9176471
106.3707,-45.52771,154.0285,-30.71774,-35.15158,145.3915,-20.25885,-35.14093,145.0971,-16.56976,42.24513,-86.81882,-5.633453,88.10205,165.0789,-109.7154,40.54448,92.50014,-178.2361,25.61829,-79.12875,3.126272,58.73534,-74.23248,8.325415,83.56599,43.59852,125.6977,26.49997,-67.78024,13.79348,62.09363,-52.64221,22.77889,82.25053,16.21092,85.97942,24.55953,-60.57944,24.41603,50.72226,-44.17105,29.15132,73.13968,22.98086,88.1337,0.1529412,0.4745098,0.2901961,0.8745098
106.4262,-44.97971,161.3286,-32.45047,-40.31204,155.2742,-23.6091,-45.01877,157.3749,-21.52429,36.03012,-86.2417,-6.025208,75.31097,-93.28217,-8.980255,63.06544,94.03695,-177.9341,15.93766,-80.03308,2.210385,39.9165,-78.05872,4.913568,62.85202,-72.15955,10.80089,15.99003,-71.4574,11.96858,43.25896,-65.11374,13.12652,58.99112,-62.29086,11.3259,15.10645,-66.39819,23.40979,32.37565,-58.11758,21.31764,55.60202,-43.20724,29.26364,0.03137255,0.3764706,0.1568628,0.8117647
106.4796,-44.23032,168.7341,-34.12012,-42.47235,164.3514,-26.42987,-49.42572,168.529,-25.93393,33.18351,-85.97253,-6.214966,68.42522,-90.68799,-6.830109,73.32873,95.29739,-177.2234,10.23276,-80.4762,1.719633,29.0625,-79.27026,3.880828,45.65003,-76.79327,6.603691,9.702511,-73.39911,11.17197,32.07375,-69.2352,10.66955,42.00782,-69.14035,6.612069,9.5458,-69.60376,23.27015,21.43752,-63.96579,19.38588,39.92823,-56.10248,20.82518,0,0.3490196,0.1098039,0.772549
106.5327,-43.01105,175.8485,-35.42371,-41.32849,171.4941,-27.81888,-48.20834,175.8255,-27.37079,29.7562,-85.64294,-6.452515,60.14189,-88.93561,-5.643341,85.60413,102.0473,-171.1379,4.872591,-80.84195,1.278273,19.02875,-80.09192,3.176861,29.73879,-78.85461,4.91399,3.746055,-75.12241,10.57801,21.64305,-72.24765,9.259032,26.11645,-73.03375,4.73261,4.347916,-72.54004,23.40943,11.24534,-68.79669,18.58172,24.88242,-63.974,17.48022,0,0.2941177,0.03921569,0.7058824
106.5841,-41.23569,-175.0043,-36.78397,-39.63425,-179.2982,-29.31747,-46.43176,-174.8478,-28.85602,27.18096,-85.39063,-6.637939,53.93653,-88.01056,-5.16922,85.09756,-93.64737,-7.34082,1.869773,-81.02731,1.036197,13.47567,-80.46112,2.849354,20.95448,-79.63049,4.331186,0.3924085,-76.05701,10.30465,15.84648,-73.71808,8.714402,17.28429,-74.77948,4.150111,1.452284,-74.17175,23.59683,5.596471,-71.36542,18.46714,16.48715,-67.63605,16.58867,0,0.2666667,0.01176471,0.6470588
106.6384,-38.93701,-164.4551,-37.86337,-37.40298,-168.653,-30.58759,-44.12988,-164.1687,-30.017,24.89069,-85.16238,-6.808105,48.43634,-87.32773,-4.909027,76.97044,-88.55377,-2.710754,0.8716607,-81.08597,0.9562417,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172277,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006396,0.4929041,-74.71387,23.67627,3.730518,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.2313726,0,0.5450981
106.6914,-35.31885,-149.3903,-38.41693,-33.82574,-153.421,-31.4483,-40.50937,-149.054,-30.58731,22.31517,-84.90085,-7.005737,42.27543,-86.65131,-4.735474,67.8494,-86.97681,-1.673492,0.8716649,-81.08597,0.9562439,11.64043,-80.57208,2.747964,18.05581,-79.85117,4.172272,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.564101,14.36152,-75.31958,4.006394,0.4928982,-74.71387,23.67627,3.730526,-72.20901,18.47752,13.71041,-68.78943,16.40584,0,0.2,0,0.4431373
106.7458,-32.88281,-139.6747,-38.13705,-31.37952,-143.5885,-31.37421,-38.07465,-139.3821,-30.2706,21.4573,-84.81247,-7.07309,40.22965,-86.44025,-4.699097,64.82074,-86.6377,-1.519531,0.8716668,-81.08597,0.9562468,11.64042,-80.57208,2.747963,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006398,0.4928999,-74.71387,23.67627,3.730519,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.1882353,0,0.3607843
106.8022,-30.79114,-131.2973,-37.50122,-29.25623,-135.1084,-30.91309,-35.98538,-131.0838,-29.5824,19.74317,-84.63391,-7.210114,36.15188,-86.03305,-4.65274,58.78456,-86.07217,-1.333588,0.8716635,-81.08597,0.9562572,11.64043,-80.57208,2.747978,18.0558,-79.85117,4.172287,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.564105,14.36151,-75.31955,4.006406,0.4928947,-74.71387,23.67628,3.73052,-72.20901,18.47753,13.71041,-68.7894,16.40585,0,0.1568628,0,0.2784314
106.8556,-29.45395,-125.8121,-36.89499,-27.88742,-129.5559,-30.41763,-34.64984,-125.6688,-28.93469,17.17721,-84.36127,-7.421509,30.07444,-85.44757,-4.639709,49.79038,-85.36963,-1.227722,0.8716661,-81.08597,0.9562477,11.64043,-80.57205,2.747967,18.0558,-79.85117,4.172272,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564092,14.36151,-75.31955,4.006388,0.4929016,-74.7139,23.67627,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.1294118,0,0.2352941
106.9059,-28.4877,-121.7357,-36.35172,-26.89236,-125.4296,-29.95401,-33.68451,-121.6531,-28.35794,15.75521,-84.20715,-7.542053,26.72102,-85.12997,-4.657959,44.82858,-85.01608,-1.222382,0.8716617,-81.08597,0.9562408,11.64043,-80.57205,2.747966,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564094,14.36151,-75.31955,4.006393,0.4928947,-74.71387,23.67627,3.730519,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.1058824,0,0.1882353
106.9566,-28.02655,-119.7451,-36.05878,-26.41556,-123.4147,-29.69904,-33.22363,-119.6947,-28.04803,14.6198,-84.08252,-7.640106,24.05125,-84.87781,-4.684418,40.87877,-84.74268,-1.237427,0.8716643,-81.08597,0.9562498,11.64043,-80.57208,2.747972,18.0558,-79.85117,4.172282,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.564104,14.36151,-75.31955,4.0064,0.4928982,-74.71387,23.67628,3.730518,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0.09019608,0,0.1647059
107.0072,-27.40646,-117.0123,-35.62805,-25.77246,-120.6487,-29.31931,-32.60373,-117.0086,-27.59348,14.05289,-84.01971,-7.689728,22.72092,-84.75201,-4.701447,38.91071,-84.60785,-1.250458,0.8716652,-81.08597,0.9562422,11.64043,-80.57208,2.747959,18.0558,-79.85117,4.172272,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564091,14.36151,-75.31955,4.006391,0.492899,-74.71387,23.67627,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.08235294,0,0.1490196
107.0604,-27.15002,-115.8606,-35.43689,-25.5058,-119.4829,-29.14923,-32.34729,-115.8773,-27.39212,13.20362,-83.9249,-7.764832,20.73134,-84.56335,-4.731628,35.96756,-84.40698,-1.276215,0.8716679,-81.08597,0.9562429,11.64044,-80.57208,2.747969,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006394,0.4928999,-74.7139,23.67627,3.730521,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.07450981,0,0.1372549
107.1137,-27.15002,-115.8606,-35.43689,-25.5058,-119.4829,-29.14923,-32.34729,-115.8773,-27.39209,12.63818,-83.8613,-7.815369,19.40899,-84.43744,-4.754761,34.01152,-84.2735,-1.297272,0.871661,-81.08597,0.9562448,11.64043,-80.57208,2.747961,18.0558,-79.85117,4.172268,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564094,14.36152,-75.31955,4.006396,0.4928947,-74.71387,23.67627,3.73052,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0.05882353,0,0.1568628
107.1677,-27.9361,-119.3509,-35.99866,-26.32193,-123.0157,-29.64636,-33.13324,-119.307,-27.9845,11.79124,-83.76526,-7.891876,17.43177,-84.24808,-4.793915,31.08692,-84.07339,-1.334381,0.871661,-81.08597,0.9562432,11.64043,-80.57208,2.747965,18.05579,-79.85117,4.17227,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31958,4.006391,0.4928862,-74.71387,23.67626,3.730522,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0.04705882,0,0.2117647
107.2216,-30.06036,-128.318,-37.19009,-28.50931,-132.0926,-30.66257,-35.25552,-128.1409,-29.2493,9.821089,-83.53815,-8.073853,12.84883,-83.80219,-4.905853,24.30857,-83.60266,-1.445404,0.8716603,-81.08597,0.9562479,11.64043,-80.57205,2.747971,18.0558,-79.85117,4.172279,-0.7245789,-76.36395,10.2228,13.92803,-74.1821,8.564098,14.36151,-75.31955,4.006401,0.492893,-74.71387,23.67628,3.730518,-72.20901,18.47752,13.7104,-68.7894,16.40585,0,0.02352941,0,0.2784314
107.2755,-33.56934,-142.4042,-38.26599,-32.07184,-146.3512,-31.44537,-38.76059,-142.0939,-30.41287,8.419501,-83.37329,-8.206848,9.602857,-83.47845,-5.003448,19.50801,-83.25943,-1.545013,0.8716614,-81.08597,0.9562469,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36152,-75.31955,4.006395,0.4928896,-74.71387,23.67627,3.73052,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0.007843138,0,0.3843137
107.3295,-36.49658,-154.1661,-38.37091,-34.99792,-158.2524,-31.30225,-41.68729,-153.8293,-30.54709,7.860284,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.5978,-83.11975,-1.5896,0.8716626,-81.08597,0.9562435,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564094,14.36152,-75.31955,4.006389,0.4928973,-74.71387,23.67627,3.73052,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.5176471
107.383,-39.38931,-166.4482,-37.70175,-37.84485,-170.666,-30.38788,-44.58279,-166.1801,-29.84482,7.860279,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716636,-81.08597,0.9562484,11.64043,-80.57208,2.747972,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564092,14.36151,-75.31955,4.0064,0.4928913,-74.7139,23.67627,3.730517,-72.20901,18.47752,13.71041,-68.78943,16.40584,0,0,0,0.5803922
107.435,-41.74982,-177.54,-36.44464,-40.12787,178.1469,-28.93692,-46.94653,-177.427,-28.48727,7.860282,-83.3067,-8.260773,8.311197,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716603,-81.08597,0.9562422,11.64043,-80.57205,2.74797,18.0558,-79.85117,4.172284,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006398,0.4928956,-74.71387,23.67627,3.730519,-72.20901,18.47751,13.7104,-68.7894,16.40584,0,0,0,0.6666667
107.4892,-44.06567,169.7483,-34.31812,-42.31903,165.3685,-26.63873,-49.26154,169.5713,-26.15283,7.860281,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716594,-81.08597,0.9562479,11.64043,-80.57208,2.747969,18.0558,-79.85117,4.172281,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006392,0.492893,-74.71387,23.67627,3.730518,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0,0,0.7647059
107.5432,-45.21875,162.1768,-32.74942,-43.38333,157.785,-25.00043,-50.40897,161.7727,-24.41327,8.139791,-83.34003,-8.233765,8.956532,-83.41302,-5.024719,18.55217,-83.18976,-1.566956,0.871664,-81.08597,0.956247,11.64043,-80.57208,2.747965,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006397,0.4929007,-74.7139,23.67627,3.730522,-72.20905,18.47751,13.71041,-68.7894,16.40584,0,0.003921569,0,0.8235294
107.5947,-46.17676,154.7248,-31.02008,-44.24619,150.345,-23.22995,-51.35571,154.0621,-22.48477,7.860284,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716638,-81.08597,0.9562437,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.17227,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564096,14.36152,-75.31955,4.006399,0.4928964,-74.71387,23.67627,3.730517,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,0.9058824
107.6471,-46.89221,147.9323,-29.30942,-44.87003,143.585,-21.50681,-52.05481,147.0084,-20.57001,8.139802,-83.34003,-8.233765,8.95654,-83.41302,-5.024719,18.55217,-83.18976,-1.566956,0.8716587,-81.08597,0.9562489,11.64043,-80.57205,2.74797,18.05581,-79.85117,4.172286,-0.7245789,-76.36395,10.22281,13.92803,-74.1821,8.564095,14.36152,-75.31955,4.006398,0.492893,-74.71387,23.67627,3.730517,-72.20901,18.47751,13.71041,-68.7894,16.40585,0,0.007843138,0,0.9568627
107.7012,-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,8.4195,-83.37329,-8.206848,9.602856,-83.47845,-5.003418,19.50801,-83.25943,-1.545013,0.87166,-81.08594,0.9562441,11.64043,-80.57205,2.747969,18.0558,-79.85117,4.172273,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006396,0.492893,-74.7139,23.67626,3.730518,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.007843138,0,1
107.7584,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,8.139801,-83.34003,-8.233765,8.956537,-83.41302,-5.024719,18.55217,-83.18979,-1.566956,0.8716654,-81.08597,0.9562498,11.64043,-80.57205,2.747971,18.05581,-79.85117,4.172281,-0.7245789,-76.36395,10.22281,13.92803,-74.18213,8.564103,14.36151,-75.31955,4.006397,0.4928973,-74.7139,23.67627,3.730529,-72.20901,18.47753,13.71041,-68.7894,16.40585,0,0.007843138,0,1
107.8122,-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,8.419498,-83.37329,-8.206848,9.602856,-83.47845,-5.003418,19.50801,-83.25943,-1.545013,0.8716569,-81.08597,0.956243,11.64043,-80.57205,2.747966,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92802,-74.18213,8.564093,14.36151,-75.31955,4.006392,0.4928922,-74.71387,23.67626,3.73052,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.007843138,0,1
107.8648,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,7.860283,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716589,-81.08597,0.9562511,11.64043,-80.57208,2.747972,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564098,14.36151,-75.31955,4.006395,0.4928913,-74.71387,23.67627,3.730519,-72.20901,18.47752,13.7104,-68.7894,16.40584,0,0,0,1
107.915,-47.50464,140.4221,-27.29877,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.315,8.139796,-83.34003,-8.233765,8.956536,-83.41302,-5.024719,18.55217,-83.18979,-1.566956,0.8716614,-81.08597,0.9562429,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172268,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006396,0.4928973,-74.7139,23.67627,3.730519,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0.007843138,0,1
107.9691,-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51068,-52.64145,139.1881,-18.31503,8.4195,-83.37329,-8.206848,9.602856,-83.47845,-5.003418,19.50801,-83.25943,-1.545013,0.8716596,-81.08597,0.9562467,11.64043,-80.57205,2.747969,18.0558,-79.85117,4.172275,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564096,14.36151,-75.31955,4.006394,0.4928913,-74.7139,23.67627,3.730525,-72.20901,18.47752,13.71041,-68.7894,16.40584,0,0.007843138,0,1
108.0221,-47.50464,140.4221,-27.29874,-45.37787,136.1356,-19.51071,-52.64145,139.1881,-18.31503,7.860281,-83.3067,-8.260773,8.311192,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716618,-81.08597,0.9562444,11.64043,-80.57208,2.747968,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564097,14.36151,-75.31955,4.006396,0.4928973,-74.7139,23.67627,3.730521,-72.20901,18.47751,13.71041,-68.7894,16.40584,0,0,0,1
108.0751,-47.50464,140.4221,-27.29877,-40.68497,133.9552,-18.02142,-44.01233,134.8261,-15.09552,7.860289,-83.3067,-8.260773,8.311193,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716707,-81.08597,0.9562486,11.64044,-80.57208,2.747971,18.0558,-79.85117,4.172273,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564097,14.36152,-75.31955,4.006399,0.4929041,-74.7139,23.67627,3.730528,-72.20901,18.47751,13.71041,-68.7894,16.40585,0.08235294,0,0,1
108.1272,-47.50464,140.4221,-27.29877,-26.71701,128.9579,-15.22668,-17.92984,126.8135,-10.87244,7.860281,-83.3067,-8.260773,8.311185,-83.34735,-5.0466,17.59779,-83.11975,-1.5896,0.8716596,-81.08597,0.9562457,11.64043,-80.57208,2.747964,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006395,0.4928879,-74.7139,23.67627,3.730515,-72.20901,18.47752,13.71041,-68.7894,16.40585,0.345098,0,0,1
108.1828,-47.50464,140.4221,-27.29874,-18.78024,126.6882,-14.34683,-2.90506,123.468,-10.18344,7.86028,-83.3067,-8.260773,8.311195,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.871666,-81.08597,0.9562488,11.64043,-80.57208,2.747966,18.0558,-79.85117,4.172277,-0.7245789,-76.36395,10.2228,13.92803,-74.1821,8.564098,14.36151,-75.31955,4.006394,0.4928939,-74.71387,23.67627,3.73052,-72.20901,18.47752,13.71041,-68.7894,16.40584,0.5372549,0,0,1
108.2343,-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556347,122.0989,-10.13907,7.860294,-83.3067,-8.260773,8.311198,-83.34735,-5.04657,17.59779,-83.11975,-1.5896,0.8716686,-81.08597,0.9562433,11.64044,-80.57208,2.747969,18.0558,-79.85117,4.172271,-0.7245789,-76.36395,10.2228,13.92803,-74.1821,8.564094,14.36152,-75.31955,4.006393,0.4928939,-74.71387,23.67626,3.730523,-72.20901,18.47751,13.71041,-68.7894,16.40585,0.5921569,0,0,1
108.297,-47.50464,140.4221,-27.29874,-15.39648,125.7916,-14.08325,3.556351,122.0989,-10.13907,7.860279,-83.3067,-8.260773,8.311191,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716548,-81.08597,0.9562377,11.64043,-80.57205,2.747962,18.0558,-79.85117,4.172272,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564094,14.36151,-75.31955,4.00639,0.4928939,-74.71387,23.67627,3.730512,-72.20901,18.47751,13.71041,-68.7894,16.40584,0.5921569,0,0,1
108.3478,-47.50464,140.4221,-27.29877,-15.39648,125.7916,-14.08325,3.556346,122.0989,-10.13907,7.860284,-83.3067,-8.260773,8.311198,-83.34735,-5.0466,17.59778,-83.11975,-1.5896,0.8716604,-81.08597,0.9562382,11.64044,-80.57208,2.747962,18.0558,-79.85117,4.172276,-0.7245789,-76.36395,10.2228,13.92803,-74.18213,8.564095,14.36151,-75.31955,4.006393,0.4928956,-74.7139,23.67626,3.730521,-72.20905,18.47751,13.71041,-68.7894,16.40584,0.5921569,0,0,1
